422,0
423,0
424,0
425,0
426,1
427,0
428,0
429,1
430,0
431,1
432,0
433,0
434,0
435,1
436,1
437,0
438,0
439,1
440,1
441,0
442,1
443,1
444,0
445,0
446,0
447,0
448,1
449,1
450,0
451,0
452,0
453,1
454,1
455,1
456,0
457,0
458,1
459,1
460,0
461,1
462,0
463,1
464,0
465,0
466,1
467,1
468,1
469,1
470,0
471,1
472,1
473,1
474,1
475,0
476,0
477,0
478,0
479,1
480,0
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,0
492,0
493,1
494,1
495,1
496,1
497,1
498,0
499,1
500,1
501,0
502,0
503,1
504,1
505,0
506,0
507,1
508,0
509,0
510,0
511,1
512,1
513,1
514,0
515,0
516,0
517,0
518,1
519,0
520,1
521,0
522,0
523,0
524,1
525,0
526,0
527,1
528,0
529,1
530,1
531,1
532,0
533,0
534,1
535,1
536,0
537,1
538,0
539,0
540,0
541,1
542,0
543,1
544,0
545,0
546,1
547,1
548,0
549,1
550,1
551,0
552,1
553,1
554,0
555,0
556,0
557,1
558,0
559,1
560,0
561,0
562,1
563,0
564,1
565,1
566,1
567,0
568,0
569,0
570,0
571,1
572,0
573,0
574,0
575,0
576,1
577,1
578,0
579,0
580,0
581,0
582,0
583,1
584,1
585,0
586,0
587,0
588,0
589,0
590,0
591,1
592,1
593,0
594,1
595,0
596,1
597,0
598,1
599,1
600,1
601,0
602,1
603,0
604,1
605,1
606,0
607,1
608,0
609,1
610,1
611,0
612,1
613,0
614,1
615,0
616,1
617,0
618,1
619,1
620,1
621,0
622,0
623,0
624,1
625,0
626,1
627,1
628,0
629,0
630,0
631,0
632,0
633,0
634,1
635,1
636,0
637,1
638,1
639,0
640,0
641,1
642,1
643,1
644,0
645,1
646,0
647,1
648,0
649,1
650,1
651,1
652,1
653,0
654,1
655,1
656,1
657,1
658,1
659,0
660,1
661,1
662,0
663,1
664,0
665,1
666,1
667,0
668,1
669,0
670,0
671,0
672,0
673,0
674,1
675,1
676,0
677,1
678,0
679,0
680,1
681,1
682,0
683,0
684,1
685,1
686,0
687,1
688,0
689,1
690,0
691,1
692,1
693,1
694,0
695,0
696,0
697,0
698,1
699,1
700,1
701,1
702,1
703,0
704,0
705,1
706,0
707,1
708,0
709,1
710,0
711,0
712,0
713,1
714,0
715,0
716,1
717,0
718,0
719,0
720,1
721,1
722,0
723,0
724,1
725,0
726,1
727,0
728,1
729,0
730,1
731,1
732,1
733,0
734,1
735,1
736,1
737,1
738,1
739,1
740,0
741,1
742,1
743,1
744,0
745,1
746,1
747,0
748,1
749,0
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,0
758,0
759,0
760,1
761,1
762,0
763,0
764,1
765,1
766,1
767,0
768,0
769,0
770,1
771,1
772,0
773,1
774,0
775,0
776,1
777,0
778,0
779,1
780,1
781,0
782,0
783,0
784,1
785,1
786,0
787,0
788,0
789,1
790,0
791,0
792,1
793,0
794,1
795,0
796,0
797,0
798,0
799,1
800,0
801,1
802,1
803,1
804,1
805,1
806,1
807,0
808,0
809,1
810,0
811,1
812,0
813,1
814,0
815,0
816,1
817,1
818,1
819,1
820,0
821,1
822,1
823,0
824,1
825,1
826,1
827,0
828,0
829,1
830,1
831,1
832,1
833,1
834,0
835,1
836,0
837,1
838,1
839,1
840,1
841,1
842,0
843,0
844,0
845,0
846,1
847,0
848,1
849,0
850,1
851,0
852,0
853,1
854,1
855,1
856,0
857,0
858,1
859,0
860,1
861,1
862,0
863,1
864,1
865,1
866,1
867,0
868,0
869,0
870,1
871,1
872,0
873,0
874,1
875,1
876,0
877,1
878,1
879,0
880,0
881,0
882,0
883,1
884,0
885,1
886,0
887,0
888,0
889,0
890,1
891,1
892,0
893,1
894,0
895,0
896,1
897,1
898,1
899,1
900,0
901,0
902,0
903,0
904,1
905,1
906,0
907,0
908,1
909,1
910,1
911,0
912,1
913,1
914,1
915,0
916,0
917,0
918,0
919,0
920,1
921,0
922,1
923,1
924,0
925,0
926,0
927,1
928,0
929,0
930,1
931,0
932,0
933,1
934,1
935,0
936,0
937,1
938,1
939,1
940,0
941,1
942,0
943,0
944,0
945,0
946,0
947,1
948,0
949,1
950,1
951,0
952,0
953,0
954,0
955,1
956,1
957,0
958,0
959,0
960,1
961,0
962,1
963,1
964,1
965,0
966,1
967,0
968,1
969,1
970,1
971,1
972,1
973,1
974,0
975,0
976,0
977,0
978,1
979,0
980,1
981,1
982,1
983,1
984,0
985,0
986,0
987,1
988,1
989,0
990,1
991,1
992,0
993,1
994,1
995,0
996,1
997,1
998,1
999,1
