1,0,228,302,0.583979387611,0.100503358535,0.100503358535,0.100503358535,0.362150068203,34463,29808,15.4304976173,3.98402880489,8.204331198449999,0.332423043719,6.98881495679
2,0,21591,1179,90.4565058494,25.7982917525,5.70932864827,1.11115882218,5.17662002447,39262,848,40.4950207027,8.9436069153,3.22767690032,0.564342728903,1.07032070863
3,0,7310,1215,25.5036444818,9.556347442510001,5.36151928351,0.591205606947,3.58971842047,3622,482,0.734695580988,0.354378899279,0.603202316762,0.100503358535,0.603202316762
4,0,20,7,7.69082373179,0.277305640849,1.33150797971,0.100503358535,2.83062680131,19562,17637,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639
5,1,45589,862,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,7554,1711,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433
6,0,285735,276251,19.3275815086,7.29201558065,0.100503358535,0.100503358535,0.100503358535,11147,1500,40.5925124122,5.92300880671,19.6480644548,1.86176520715,12.2610292136
7,0,285735,276251,19.3275815086,7.29201558065,0.100503358535,0.100503358535,0.100503358535,185616,1001,266.013873916,54.3452304246,13.1119037493,0.334765666801,13.6651725665
8,1,9512,12,52.1670684554,23.1822884278,0.362150068203,0.100503358535,6.80604525921,8120,710,7.36864290244,2.08837479699,1.59879785994,0.5958120124389999,1.33284944416
9,1,2273871,4524,0,782.40533805,0,944.52424508,12.9557232877,2.79186097666,66.2062083002,298668,551,493.256379358,206.660552171,4.11521228104
10,0,182598,1402,145.844909693,74.002957632,23.5491892963,0.100503358535,15.9532425551,117913,1299,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034
11,0,3200,3256,0.290192078012,0.100503358535,0.362150068203,0.100503358535,0.362150068203,322682,37601,176.533715916,42.3302213798,6.84922722869,1.3450733981,4.35986544828
12,0,3914,1439,2.4042122036,1.16194602972,0.100503358535,0.100503358535,0.100503358535,85138,67047,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542
13,1,23230,495,118.052431863,56.6682926506,6.37320537301,0.840719744654,9.827004944480001,750,997,2.29246451263,0.312365990981,5.135357861,2.03245873951,4.4231557936
14,0,4321482,259,0,68.5940808,0,773.24875881,2.10199402263,0.339522140564,10.2165316735,224146,272,56.7252801893,11.8540570388,0.100503358535
15,1,2088,419,4.25083325871,0.100503358535,0.100503358535,0.100503358535,0.100503358535,4511,4962,4.73717644628,1.23093918209,1.41410172158,0.36479296426,2.45605513484
16,1,48711,22845,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,750,997,2.29246451263,0.312365990981,5.135357861,2.03245873951,4.4231557936
17,0,4760,425,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535,3166413,276,0,253.34542879,980.12092647,12.9634252305,2.38001807762
18,0,15385,673,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.50397747795,224146,272,56.7252801893,11.8540570388,0.100503358535,0.100503358535,5.7829787543
19,1,265258,209,631.915946309,457.648549848,5.46098548773,0.100503358535,7.49812649824,219,148,0.7583073708169999,0.100503358535,0.100503358535,0.100503358535,0.100503358535
20,1,723800,328,0,695.4301946099999,317.463664979,3.5810568194,1.85822627025,6.48408594887,100151,31383,286.941738381,37.7999641202,6.6636151376,0.100503358535
21,0,352126,499,476.925046137,201.19920615,6.7102808036,0.100503358535,7.97454850173,35420121,136440,0,169.806819,0,627.82220971,0.100503358535
22,1,4947410,112,0,774.21392717,830.899475371,0.100503358535,0.100503358535,0.100503358535,85138,67047,150.340456123,68.1173657547,5.48034897405,0.100503358535
23,1,356712,2070,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,871652,140,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053
24,0,127,36,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.34437519001,4491415,756,0,499.99625119,0,206.57189762,26.9669247433
25,0,26821,24787,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,96531,87,81.5617342573,43.3214649545,6.59024510976,2.3391332378,12.0896446122
26,0,41367,71,32.5496527385,16.5278458647,4.59073046229,1.58736518389,10.8323755103,322682,37601,176.533715916,42.3302213798,6.84922722869,1.3450733981,4.35986544828
27,0,2774790,20342,0,88.57716465,6.18308067892,0.810460607776,0.339522140564,1.08175730664,85138,67047,150.340456123,68.1173657547,5.48034897405,0.100503358535
28,1,98788,2354,385.79535532,172.183430066,8.361112757300001,5.09220072691,10.7774189865,26821,24787,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568
29,1,57840,27137,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,158467,154157,299.60787906,80.19028638890001,0.100503358535,0.100503358535,0.100503358535
30,0,1043,974,0.100503358535,0.100503358535,1.13426952429,0.100503358535,1.63734934712,125438,983,55.1372659579,23.4461396366,2.25139829697,0.100503358535,7.2079084546
31,0,45589,862,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,1706188,402,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055
32,1,504004,3109,311.8003107,142.633228932,4.4860901625,1.04940792319,4.8068233239,49326,42259,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535
33,0,444,155,0.100503358535,0.100503358535,0.349326776018,0.100503358535,0.349326776018,236123,858,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246
34,1,130850,3394,92.8696511202,16.5384838869,2.54804761537,0.100503358535,3.036687975,1294,431,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709
35,0,5941,1615,39.5895711782,3.86645307842,1.51595307118,0.100503358535,1.28169076292,206818,15196,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535
36,0,1043,81,2.71828133782,0.932457738124,0.100503358535,0.100503358535,0.100503358535,1097135,830,73.1656773765,19.8983664028,0.100503358535,0.100503358535,0.351840143871
37,0,5039,1159,27.9277350494,13.8868415869,3.27665695379,1.57896286586,4.73134230189,424,884,0.268640569815,0.100503358535,0.595962080709,0.100503358535,0.860251686434
38,1,541611,2140,0,418.36985923,981.459888729,13.9255848212,0.100503358535,32.9730239162,5501,5908,7.19638941016,2.63572286638,1.7722887831,0.341936471695
39,0,598,600,12.5329763908,0.100503358535,3.06958411478,0.100503358535,2.76476208366,480412,11948,0,795.52554643,685.575043835,4.53498744385,1.31814022265
40,1,9542820,2069,0,336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,130878,5409,14.4416640637,5.67375398189,0.875213637725,0.100503358535
41,0,627949,150866,246.40384554,74.7054295201,21.2609389965,1.32068103422,15.2780657745,58090,6,98.9542408593,27.7975963377,0.796262414086,0.332423043719,0.332423043719
42,1,5342840,33401,0,73,636.23895,0,349.6742074,11.408839373,1.65290020303,13.4852657683,470926,322,0,5.88841255
43,1,2260661,233,0,580.6294376,0,883.0900153699999,27.1828015928,13.098383319,18.3497218154,138235,780,267.436511255,128.707882764,32.381551153
44,0,176,77,0.100503358535,0.100503358535,0.337131952744,0.100503358535,0.337131952744,1856,1533,0.966980568712,0.306073458935,0.35694329868,0.100503358535,0.608280084017
45,0,871652,140,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701
46,1,1481379,147521,0,902.07037931,0,12.05587584,10.4384603887,0.100503358535,193.072418229,750,997,2.29246451263,0.312365990981,5.135357861
47,0,282305,2114,38.8128094277,14.1610399443,7.51889890331,0.837941584862,5.01017874742,242529,7561,242.63363551,106.676389127,7.19833043932,2.04051108512,10.073921354
48,0,5941,1615,39.5895711782,3.86645307842,1.51595307118,0.100503358535,1.28169076292,671,215,0.354378899279,0.100503358535,0.100503358535,0.100503358535,0.100503358535
49,0,1209835,3,86.8200838396,18.4581095795,0.100503358535,0.100503358535,0.100503358535,117913,1299,189.755229794,67.3102230393,11.2948306946,2.56726916744,10.9337661034
50,0,112,243,1.4451735361,0.100503358535,0.100503358535,0.100503358535,0.603176929208,254,341,6.52579240758,1.15797523754,1.33289795965,0.351840143871,1.56716026791
51,0,28613,3557,0.75143425077,0.295998478572,0.100503358535,0.100503358535,0.100503358535,266407,1592,660.897263062,297.090332679,28.2579999628,0.839682343383,20.7226649911
52,1,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,102116,293,0,729.45163398,763.6597393230001,30.8299766589,8.56836692169
53,1,232753,320,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,71597,44262,10.4035634589,3.36535463966,0.591205606947,0.100503358535,5.0745674068
54,1,96531,87,81.5617342573,43.3214649545,6.59024510976,2.3391332378,12.0896446122,794,479,0.306073458935,0.306073458935,0.100503358535,0.100503358535,1.62198088723
55,0,356712,2070,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,508213,554,0,619.31076978,878.310233803,7.82867570173,2.26757425945
56,0,2696,1718,4.23705175388,0.321056671521,0.5861024521380001,0.100503358535,0.837439237474,71597,44262,10.4035634589,3.36535463966,0.591205606947,0.100503358535,5.0745674068
57,0,4760,425,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535,871652,140,133.213344879,56.0277473134,2.62255029053,1.12116022334,2.62255029053
58,0,11427,1951,31.2018970657,9.467739321150001,12.7086399663,1.09142538088,16.9942186851,2256591,735,488.964332631,211.425789685,0.865711164193,0.36479296426,0.847756741777
59,1,392738,9364,258.523923974,124.471540448,7.4713396256,0.595962080709,10.999133619,48711,22845,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535
60,0,1404323,563,967.720641729,579.431127684,4.47379849183,0.805680232136,6.24180594033,3764,703,5.2706205371,1.6011585692,2.33833256056,0.100503358535,1.59653867023
61,0,671,215,0.354378899279,0.100503358535,0.100503358535,0.100503358535,0.100503358535,9093,672,11.1220209346,2.81352304477,15.1659349125,2.53866717594,7.01675925031
62,0,163145,906,182.175568401,78.0432023746,11.6076680412,3.59001979003,9.605154520679999,220242,357,452.547280711,140.0075344,13.439022061,3.04369326436,13.6479820066
